COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
10010,╣┼╕q┐д,10010140,ж╦▒T╢m,10010140-023,ддйMз°,125.9,2.51,84.06,48.32,14.14,34.18,241.67,109Y09M
10010,╣┼╕q┐д,10010140,ж╦▒T╢m,10010140-024,е·╡╪з°,135.42,2.58,31.07,48.71,8.71,40,459.09,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-001,▒ЎкFз°,101.2,2.62,2284.59,49.46,12.56,36.9,293.84,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-002,▒Ўлnз°,93.39,2.52,1108.28,55.07,12.79,42.28,330.49,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-003,╣Lдsз°,109.75,2.65,108.3,49.74,7.73,42.01,543.33,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-004,▒Ўе_з°,104.25,2.76,2372.82,44.31,14.24,30.06,211.04,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-005,ж`лnз°,131.41,2.66,68.31,58.42,12.54,45.88,365.71,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-006,е├┐│з°,114.29,2.82,302.82,55.74,13.93,41.8,300,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-007,еbд╤з°,102.69,2.65,137.89,63.2,10.39,52.81,508.33,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-008,ж`е_з°,115.84,2.93,154.41,53.52,12.44,41.08,330.19,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-009,дjлnз°,125.92,3.03,316.16,48.55,12.7,35.85,282.28,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-010,О{╖╦з°,128.95,2.67,159.2,43.97,10.17,33.81,332.56,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-011,жw╣tз°,124.87,2.84,235.83,46.96,7.72,39.24,508.51,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-012,д╙енз°,135.87,2.73,92.61,46.93,7.54,39.39,522.22,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-013,║╤┤Єз°,128.91,2.55,62.31,40.87,4.33,36.54,844.44,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-014,д╙┐│з°,128.57,2.84,65.93,35.35,7.55,27.79,368,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-015,╖чФвз°,127.15,3.22,56.34,52.99,15.67,37.31,238.1,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-016,╖чи╜з°,116.35,2.97,42.32,46.1,8.44,37.66,446.15,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-017,д╙йMз°,128.76,2.95,36.54,42.23,9.22,33.01,358.21,109Y09M
10010,╣┼╕q┐д,10010150,▒Ўдs╢m,10010150-018,└s▓┤з°,116.84,2.39,81.11,45.55,6.16,39.38,638.89,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-001,ж┐жшз°,121.63,2.57,467.35,35.99,9.34,26.65,285.23,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-002,д║┬|з°,119.53,2.59,72.87,50.8,6.71,44.09,657.14,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-003,╖s║╓з°,117.06,2.95,243.38,43.01,13.39,29.62,221.17,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-004,дUз|з°,100,2.73,545.3,37.43,11.89,25.55,214.94,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-005,╡f╕Їз°,109.44,2.96,331.87,40.15,11.88,28.27,237.97,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-006,е┴йMз°,119.59,3.06,235.04,40.77,10.64,30.13,283.33,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-007,─▓дfз°,110.37,2.77,224.6,38.94,14.68,24.27,165.33,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-008,дj┤Єз°,140.21,2.66,58.73,52.37,12.87,39.5,307.02,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-009,д╜е╨з°,120.89,2.15,49.27,44.21,10.19,34.02,333.78,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-010,д╜┐│з°,164.14,1.87,31.63,54.28,6.19,48.08,776.19,109Y09M
10010,╣┼╕q┐д,10010160,╡f╕Ї╢m,10010160-011,пєдsз°,129.24,2.67,12.64,34.25,8.9,25.34,284.62,109Y09M
10010,╣┼╕q┐д,10010170,дjоH╢m,10010170-001,дjоHз°,98.24,2.29,492.44,38.2,13.55,24.65,181.93,109Y09M
10010,╣┼╕q┐д,10010170,дjоH╢m,10010170-002,йMенз°,104.14,2.41,15.95,36.35,12.36,23.99,194.03,109Y09M
10010,╣┼╕q┐д,10010170,дjоH╢m,10010170-003,е├╝╓з°,118.06,2.65,14.77,37.5,17.78,19.72,110.94,109Y09M
10010,╣┼╕q┐д,10010170,дjоH╢m,10010170-004,нX╨дз°,106.77,2.51,26.96,33.59,11.33,22.27,196.59,109Y09M
10010,╣┼╕q┐д,10010170,дjоH╢m,10010170-005,жш┐│з°,108.19,2.13,11.62,43.19,7.75,35.45,457.58,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-001,дддsз°,111.11,2.71,6.81,38.41,11.59,26.82,231.43,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-002,дде┐з°,106.38,2.73,31.97,46.97,8.33,38.64,463.64,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-003,н╗кLз°,92.41,2.17,7.12,78.82,11.76,67.06,570,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-004,дQжrз°,140.56,2.82,14.3,59.26,12.04,47.22,392.31,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-005,и╙жNз°,94.54,2.74,14.88,37.45,17.76,19.69,110.87,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-006,┬╫дsз°,145.89,2.92,9.39,39.15,13.95,25.19,180.56,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-007,╣Fи╣з°,104.36,2.98,10.07,38.54,18.14,20.39,112.4,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-008,╝╓│ез°,98.65,3.12,47.64,37.54,20.23,17.31,85.55,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-009,и╜и╬з°,129.84,3.24,4.36,34.43,18.4,16.04,87.18,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-010,дsм№з°,114.63,3.29,13.31,35.68,21.59,14.1,65.31,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-011,╖sм№з°,106.51,2.98,10.34,39.6,18.4,21.2,115.22,109Y09M
10010,╣┼╕q┐д,10010180,к№и╜дs╢m,10010180-012,п∙дsз°,113.57,2.72,11.75,38.43,20.37,18.06,88.64,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-001,е·║aи╜,95.3,2.63,10638.17,47.22,18.04,29.17,161.68,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-002,дхй·и╜,88.44,2.16,3596.84,45.79,12.11,33.68,278.26,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-003,кZ╝qи╜,100,2.22,7659.94,70.79,12.36,58.43,472.73,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-004,дjжPи╜,99.37,2.41,9685.3,50,10.71,39.29,366.67,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-005,оїжwи╜,99.22,2.22,3751.52,55.62,17.02,38.6,226.79,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-006,║▌е┐и╜,104,2.32,5097.15,54.55,11.52,43.03,373.68,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-007,е┴┼vи╜,101.3,2.4,10606.16,47.14,12.86,34.29,266.67,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-008,дjоHи╜,103.79,2.65,14885.18,47.26,13.87,33.39,240.79,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-009,е▓лHи╜,102.79,2.71,11699.14,43.33,13.35,29.98,224.59,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-010,▒R┤╝и╜,114.43,2.3,6867.63,40.54,13.18,27.36,207.69,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-011,▒R┬зи╜,117.88,2.59,5791.03,70.47,19.69,50.78,257.89,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-012,║√╖sи╜,101.21,2.51,15867.79,42.08,12.27,29.81,243.02,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-013,жw╝╓и╜,90.12,2.12,15659.96,41.28,8.56,32.72,382.14,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-014,енйMи╜,104.17,2.19,12495.45,41.15,6.38,34.77,545.16,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-015,╖г╛Ёи╜,100.93,2.47,12263.7,49.66,11.03,38.62,350,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-016,з▀н╖и╜,97.31,2.25,19903.54,43.28,10.02,33.25,331.71,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-017,╝yмKи╜,117.02,2.17,3930.89,46.41,11.96,34.45,288,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-018,кўмuи╜,96.63,2.35,13189.38,47.68,12.45,35.23,283.05,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-019,│╙┬╫и╜,100.91,2.56,5598.96,46.18,10.63,35.55,334.38,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-020,╛Їлnи╜,105.3,2.53,1864.17,38.57,13.92,24.65,177.09,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-021,╛Їе_и╜,99.17,2.44,8114.45,44.28,11.9,32.38,272.15,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-022,к°мKи╜,87.68,2.6,8431.81,51.66,25.96,25.7,99,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-023,┬╫║aи╜,91.43,2.45,7820.36,46.42,14.68,31.74,216.26,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-024,┬╫╖╜и╜,91.26,2.77,11340.26,56.25,26.05,30.19,115.89,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-025,┬╫е╨и╜,93.2,2.72,11208.72,47.45,22.09,25.36,114.78,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-026,дj│sи╜,92.05,2.68,14655.45,41.75,17.41,24.34,139.78,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-027,┤Єжши╜,106.65,3.09,2702.28,35.96,13.05,22.91,175.61,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-028,┤Єлnи╜,107.56,3.11,812.8,42.79,15.84,26.95,170.15,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-029,┬kд▀и╜,104.91,3.17,2405.59,35.64,12.03,23.62,196.4,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-030,╖че·и╜,95.96,2.53,4890.27,41.62,17.24,24.38,141.44,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-031,╖sе═и╜,100.7,2.76,7845.09,33.33,14.03,19.31,137.65,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-032,│╗жvи╜,115.53,2.93,972.48,34.2,11.56,22.64,195.92,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-033,лpе═и╜,98.09,2.59,14357.36,39.34,14.26,25.07,175.81,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-034,╛▄дпи╜,114.05,2.15,9392.57,42.15,11.98,30.17,251.95,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-035,л╪░ъи╜,97.55,2.33,9224.65,32.12,13.1,19.02,145.19,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-036,д@д▀и╜,87.6,2.29,14990.15,34.49,13.24,21.26,160.58,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-037,╕Uж~и╜,104.02,2.36,5112.91,50.4,15.02,35.38,235.53,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-038,╕qлiи╜,89.19,2.27,1603.85,38.36,15.28,23.08,151.03,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-039,е·╡╪и╜,122.49,2.26,8943.84,45.24,12.5,32.74,261.9,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-040,е├жwи╜,96.98,2.66,10743.87,38.97,15.44,23.52,152.3,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-041,╖s┐│и╜,107.47,3.07,1994.73,37.7,19.32,18.38,95.16,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-042,д╜└]и╜,98.48,3.29,5577.24,39.25,11.69,27.56,235.66,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-043,└s╡╪и╜,98.17,3.13,1171.86,41.47,15.59,25.89,166.08,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-044,е╔жии╜,108.54,3.44,897.54,40.44,16.69,23.74,142.23,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-045,│╗мhи╜,113.47,3.13,367.57,35.08,12.46,22.62,181.58,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-046,дj┤Єи╜,103.74,3.13,914.23,29.79,10.51,19.28,183.44,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-047,нт╢│и╜,111,2.47,1028.74,44.03,12.97,31.06,239.47,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-048,─P╡{и╜,110.17,2.48,298.48,41.71,34.86,6.86,19.67,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-049,жw┬эи╜,100.69,2.7,7361.24,38.48,14.36,24.12,167.92,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-050,е├е·и╜,112.45,2.71,13414.55,44.87,11.91,32.95,276.6,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-051,дjмwи╜,116.72,2.97,306.75,34.13,13.13,21,159.85,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-053,дjкZи╜,93.95,2.69,17160.53,34.35,15.12,19.24,127.26,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-054,лe╢iи╜,105.42,2.97,408.28,38.74,15.06,23.68,157.18,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-055,▓M╖╦и╜,96.22,2.66,5322.42,29.34,15.65,13.69,87.5,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-056,к°жwи╜,114.39,2.58,4599.08,40.77,16.06,24.71,153.85,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-057,е├╢╢и╜,92.71,2.31,6142.51,38.58,11.24,27.34,243.33,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-058,е├йўи╜,109,2.18,6614.55,35.71,9.74,25.97,266.67,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-059,┤╡дхи╜,90.11,2.4,12226.93,44.19,14.25,29.93,210,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-060,╡╪дsи╜,91.23,2.76,6992.34,40.16,17.79,22.37,125.76,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-061,┐│╝╓и╜,89.62,2.41,2440.33,47.89,14.96,32.92,220,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-062,й·е┐и╜,86.67,2.24,10666.38,54.94,16.6,38.34,230.95,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-063,д╙ени╜,94.37,2.29,7596.79,47.66,12.63,35.03,277.42,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-064,дде┐и╜,94.09,2.62,15639.11,37.57,16.99,20.58,121.09,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-065,│╙зQи╜,103.54,2.2,9230.97,35.41,13,22.41,172.42,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-066,е├л░и╜,94.32,2.46,9228.08,42.54,14.48,28.06,193.81,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-067,╖╛м№и╜,96.06,2.56,9230.24,46.54,17.51,29.02,165.73,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-068,е_╢╒и╜,94.44,2.64,10985.56,46.77,16.4,30.37,185.19,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-069,е_┐│и╜,92.09,2.65,10457.04,36.86,17.76,19.1,107.56,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-070,дп╖Rи╜,90.26,2.66,17124.27,43.76,17.47,26.29,150.48,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-071,╝s┐│и╜,97.1,2.92,511.14,37.88,16.52,21.36,129.35,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-073,▒R─їи╜,93.93,2.7,14170.16,36.07,19.35,16.71,86.34,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-074,к┼╡╛и╜,86.99,2.32,21332.89,52.15,14.33,37.82,263.89,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-075,╝цсYи╜,92.07,2.53,1914.41,34.15,16.97,17.19,101.31,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-076,дTдsи╜,104.72,3.07,1526.81,40,14.19,25.81,181.82,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-077,о№┬╫и╜,108.76,3.22,679.83,43.89,15.17,28.72,189.32,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-078,дп╕qи╜,118.85,3.08,1199.64,40.58,13.9,26.68,191.94,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-079,йM┐│и╜,104.48,2.81,581.36,37.69,14.32,23.37,163.16,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-080,лHйMи╜,110.1,2.97,682.63,40.96,14.66,26.29,179.35,109Y09M
10013,л╠кF┐д,10013010,л╠кFел,10013010-081,▒RкZи╜,91.79,2.32,9251.13,43.4,19.83,23.57,118.85,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-001,╝щж{и╜,110.49,2.46,7784.04,43.73,9.97,33.76,338.46,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-002,жP║aи╜,97.8,2.37,6522.73,48.7,7.8,40.9,524.24,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-003,╖s║aи╜,98.71,2.35,9309.85,47.24,11.89,35.35,297.32,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-004,╖sе═и╜,103.49,2.37,7429.23,43.95,11.57,32.38,279.78,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-005,е·╡╪и╜,98.56,2.53,7863.94,33.32,13.69,19.62,143.31,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-006,┤^л░и╜,109.62,3.06,864.94,37.83,12.1,25.72,212.5,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-007,дTмPи╜,94.97,2.62,3177.37,39.13,17.75,21.39,120.49,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-008,дTж@и╜,93.96,2.57,5006.98,36.91,13.06,23.86,182.68,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-009,дTйMи╜,94.12,2.64,6871.58,35.65,13.2,22.45,170.12,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-010,дн╗эи╜,95.4,2.79,1217.53,32.95,12.44,20.51,164.9,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-011,╜┤╡▄и╜,95.88,2.68,986.26,37.4,14.66,22.75,155.18,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-012,дK╖▌и╜,103.4,2.78,1420.75,37.77,14.56,23.21,159.45,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-013,е├мKи╜,96.36,2.65,7624.8,33.02,15.15,17.87,117.98,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-014,┤IмKи╜,99.71,2.65,4325.04,45.77,14.9,30.87,207.19,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-015,е·мKи╜,100.6,2.87,538.33,36.04,14.58,21.46,147.19,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-016,┐│м№и╜,108.66,2.94,328.85,40.36,14.56,25.8,177.14,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-017,эBдlи╜,113.25,2.84,1672.95,52.15,18.05,34.1,188.89,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-018,дE╢Їи╜,114.14,2.75,355.21,31.68,10.49,21.19,202.05,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-019,кrкLи╜,105.61,3.04,266.47,40.21,12.39,27.83,224.69,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-020,е|мKи╜,106.78,2.91,503.78,39.43,9.95,29.48,296.3,109Y09M
10013,л╠кF┐д,10013020,╝щж{┬э,10013020-021,▒[кFи╜,110.8,2.93,263,39,12.06,26.94,223.49,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-001,╖s│╙и╜,93.69,2.57,12006.58,49.64,13.51,36.12,267.32,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-002,│╗╖sи╜,107.94,2.59,5823.53,51.18,19.16,32.02,167.12,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-003,│╗дди╜,109.95,2.41,14651.76,48.59,11.62,36.97,318.18,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-004,кFйMи╜,102.18,2.54,5329.35,38.18,14.9,23.28,156.25,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-005,┐│еxи╜,114.23,2.54,8814.48,48.98,16.75,32.23,192.42,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-006,дд┐│и╜,91.04,2.33,22765.67,40.4,15.36,25.05,163.1,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-007,┤┬жwи╜,105.31,2.59,7875.76,43.07,13.39,29.69,221.76,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-008,дK╝wи╜,111.46,2.57,15166.36,45.96,15.15,30.81,203.33,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-009,кF╢йи╜,108.96,2.78,15693.13,37.39,13.84,23.55,170.21,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-010,┬╫║ои╜,100,2.48,3470.69,50.47,13.55,36.92,272.41,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-011,▓▒║ои╜,106.77,2.89,16995.04,35.15,14.64,20.51,140.12,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-012,┐│║ои╜,98.79,3.09,22448.87,37.74,16.06,21.68,134.94,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-013,┬эо№и╜,100.53,2.94,8939.45,37.6,17.59,20.01,113.76,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-014,╣┼╜ми╜,100.49,3.03,1511.12,39.26,18.4,20.86,113.33,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-015,лnени╜,116.89,2.61,341.26,36.47,11.16,25.31,226.71,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-016,▓ю└Yи╜,96.06,2.6,1780.41,36.6,20.15,16.44,81.61,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-017,дUб╜и╜,109.59,3.18,777.84,36.18,13.55,22.63,166.96,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-018,дj╝ци╜,108.87,2.82,339.17,41.51,13,28.51,219.38,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-019,┐│кFи╜,98.31,2.75,3121.08,35.9,21.38,14.52,67.94,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-020,┐│╣Aи╜,109.78,2.55,1107.77,33.97,19.4,14.57,75.11,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-021,┐│йMи╜,100.16,3.02,406.45,37.71,13.02,24.69,189.66,109Y09M
10013,л╠кF┐д,10013030,кF┤ф┬э,10013030-022,ж@йMи╜,106.22,2.43,2983.86,44.51,8.71,35.8,410.87,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-001,л░лnи╜,106.23,2.35,4312.69,45.93,18.83,27.1,143.97,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-002,л░е_и╜,92.25,2.53,6884.17,37.49,18.57,18.92,101.92,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-003,л░жши╜,98.82,2.5,5718.97,43.34,19.38,23.96,123.63,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-004,дs╕}и╜,95.4,2.56,363.7,37.4,17.52,19.89,113.51,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-005,║Їп╜и╜,102.5,2.59,260.06,38.22,17.89,20.33,113.66,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-006,дп╣╪и╜,104.67,2.44,66.84,40.64,15.92,24.72,155.26,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-007,нX┤Єи╜,123.57,2.61,237.19,43.77,16.38,27.38,167.16,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-008,└Y╖╛и╜,125.11,2.23,78.43,48.6,12.08,36.52,302.33,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-009,е|╖╛и╜,120.77,2.49,256.85,37.26,15.31,21.94,143.28,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-010,╝wйMи╜,101.28,2.54,207.26,38.07,18.72,19.35,103.36,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-011,└sдЇи╜,105.09,2.57,202.68,39.31,16.95,22.35,131.85,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-012,дsо№и╜,112.49,2.74,298.55,39.35,15.01,24.34,162.12,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-013,дjе·и╜,115.49,2.8,449.05,42.44,19.84,22.6,113.9,109Y09M
10013,л╠кF┐д,10013040,лэмK┬э,10013040-014,дЇмuи╜,114.78,2.58,170.38,39.81,13.82,25.98,187.97,109Y09M
