COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF01_C9,LINF01_C10,LINF01_C11,LINF01_C12,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF02_C9,LINF02_C10,LINF02_C11,LINF02_C12,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF03_C9,LINF03_C10,LINF03_C11,LINF03_C12,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF04_C9,LINF04_C10,LINF04_C11,LINF04_C12,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位面積建物型態總計,不含車位面積公寓,不含車位面積透天厝,不含車位面積店面(店舖),不含車位面積辦公商業大樓,不含車位面積住宅大樓,不含車位面積華廈,不含車位面積套房,不含車位面積工廠,不含車位面積廠辦,不含車位面積農舍,不含車位面積倉庫,不含車位面積其他,不含車位中位數房價建物型態總計,不含車位中位數房價公寓,不含車位中位數房價透天厝,不含車位中位數房價店面(店舖),不含車位中位數房價辦公商業大樓,不含車位中位數房價住宅大樓,不含車位中位數房價華廈,不含車位中位數房價套房,不含車位中位數房價工廠,不含車位中位數房價廠辦,不含車位中位數房價農舍,不含車位中位數房價倉庫,不含車位中位數房價其他,含車位面積建物型態總計,含車位面積公寓,含車位面積透天厝,含車位面積店面(店舖),含車位面積辦公商業大樓,含車位面積住宅大樓,含車位面積華廈,含車位面積套房,含車位面積工廠,含車位面積廠辦,含車位面積農舍,含車位面積倉庫,含車位面積其他,含車位中位數房價建物型態總計,含車位中位數房價公寓,含車位中位數房價透天厝,含車位中位數房價店面(店舖),含車位中位數房價辦公商業大樓,含車位中位數房價住宅大樓,含車位中位數房價華廈,含車位中位數房價套房,含車位中位數房價工廠,含車位中位數房價廠辦,含車位中位數房價農舍,含車位中位數房價倉庫,含車位中位數房價其他,資料時間
10007,彰化縣,10007140,埔鹽鄉,1716.4,0,1716.4,0,0,0,0,0,0,0,0,0,0,7450000,0,7450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007150,埔心鄉,2105.73,0,2105.73,0,0,0,0,0,0,0,0,0,0,8020000,0,8020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007160,永靖鄉,1342.77,0,1335.2,0,0,0,0,0,0,0,0,0,7.56,7300000,0,7200000,0,0,0,0,0,0,0,0,0,10000000,53.85,0,53.85,0,0,0,0,0,0,0,0,0,0,7590000,0,7590000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007170,社頭鄉,2761.16,0,2761.16,0,0,0,0,0,0,0,0,0,0,8500000,0,8500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007180,二水鄉,137.49,0,137.49,0,0,0,0,0,0,0,0,0,0,2975000,0,2975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007190,北斗鎮,3244.06,0,3097.67,0,0,107.22,39.17,0,0,0,0,0,0,7000000,0,7125000,0,0,2800000,3000000,0,0,0,0,0,0,33.21,0,0,0,0,33.21,0,0,0,0,0,0,0,2900000,0,0,0,0,2900000,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007200,二林鎮,2866.73,128.21,2665.62,0,0,0,69.62,0,0,0,3.29,0,0,5000000,1900000,5500000,0,0,0,2960000,0,0,0,1136992,0,0,70.45,0,70.45,0,0,0,0,0,0,0,0,0,0,5050000,0,5050000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007210,田尾鄉,2055.15,0,2055.15,0,0,0,0,0,0,0,0,0,0,7900000,0,7900000,0,0,0,0,0,0,0,0,0,0,214.67,0,214.67,0,0,0,0,0,0,0,0,0,0,25000000,0,25000000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007220,埤頭鄉,2665.38,0,2665.38,0,0,0,0,0,0,0,0,0,0,7910000,0,7910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007230,芳苑鄉,962.97,0,962.97,0,0,0,0,0,0,0,0,0,0,2150000,0,2150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007240,大城鄉,552.63,0,552.63,0,0,0,0,0,0,0,0,0,0,5800000,0,5800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007250,竹塘鄉,1194.74,0,1194.74,0,0,0,0,0,0,0,0,0,0,4140000,0,4140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007260,溪州鄉,1075.64,0,1075.64,0,0,0,0,0,0,0,0,0,0,6500000,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008010,南投市,10677.13,108.52,7126.4,0,0,244.06,1289.47,0,0,1777.32,131.36,0,0,6000000,1700000,8000000,0,0,3390000,3020000,0,0,242255000,11500000,0,0,382.03,0,122.38,0,0,177.04,82.61,0,0,0,0,0,0,3750000,0,7625000,0,0,3070000,5850000,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008020,埔里鎮,5221.08,70.51,4637.92,0,0,394.93,117.72,0,0,0,0,0,0,6000000,1166792,7180000,0,0,3000000,3050000,0,0,0,0,0,0,162.34,0,0,0,0,41.39,120.95,0,0,0,0,0,0,4725000,0,0,0,0,4250000,5200000,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008030,草屯鎮,8202.73,206.74,7267.18,0,0,147.42,462.08,0,0,0,119.3,0,0,8225000,4510000,8950000,0,0,2820000,3884000,0,0,0,45500000,0,0,884.02,0,196.16,0,0,285.29,402.56,0,0,0,0,0,0,5900000,0,16000000,0,0,7125000,4377500,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008040,竹山鎮,3523.31,67.59,3395.95,0,0,0,59.76,0,0,0,0,0,0,5200000,930000,5680000,0,0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008050,集集鎮,234.11,0,234.11,0,0,0,0,0,0,0,0,0,0,4900000,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008060,名間鄉,3164.76,0,2944.58,0,0,0,0,0,0,153.07,67.1,0,0,4500000,0,4300000,0,0,0,0,0,0,8200000,8200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008070,鹿谷鄉,352.32,21.94,314.72,0,0,0,15.65,0,0,0,0,0,0,6000000,2750000,6050000,0,0,0,300000,0,0,0,0,0,0,49.59,49.59,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008080,中寮鄉,205.82,0,114.25,0,0,0,0,0,0,0,91.57,0,0,3350000,0,3120000,0,0,0,0,0,0,0,8800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008090,魚池鄉,315.84,0,315.84,0,0,0,0,0,0,0,0,0,0,5775000,0,5775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008100,國姓鄉,385.78,0,385.78,0,0,0,0,0,0,0,0,0,0,4300000,0,4300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008110,水里鄉,473.15,39.57,433.58,0,0,0,0,0,0,0,0,0,0,2200000,1500000,2680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10008,南投縣,10008120,信義鄉,49.88,0,49.88,0,0,0,0,0,0,0,0,0,0,268585,0,268585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009010,斗六市,21804.71,250.51,10916.66,0,0,608.91,1192.75,20.95,1040.3,6662.21,1112.43,0,0,5340000,2878750,7200000,0,0,3000000,3750000,1200000,76000000,245055000,27960000,0,0,1402.26,171.48,271.08,0,0,265.13,679.17,15.41,0,0,0,0,0,4125000,2540000,14200000,0,0,3825000,4460000,1900000,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009020,斗南鎮,5164.48,39.78,4543.93,0,0,257.09,312.75,10.92,0,0,0,0,0,6775000,2200000,7160000,0,0,2193359,2500000,1050000,0,0,0,0,0,481.03,0,0,0,0,177.46,303.56,0,0,0,0,0,0,4175000,0,0,0,0,4000000,4200000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009030,虎尾鎮,10393.32,61.31,9128.53,0,0,156.18,1047.29,0,0,0,0,0,0,7000000,3865000,7720000,0,0,3900000,3050000,0,0,0,0,0,0,690.99,0,228.23,0,0,223.33,239.42,0,0,0,0,0,0,5050000,0,10100000,0,0,3900000,3600000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009040,西螺鎮,5712.11,767.77,4596.07,0,0,0,51.29,0,0,0,0,0,296.99,6990000,8355000,6810000,0,0,0,1800000,0,0,0,0,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009050,土庫鎮,1024.67,0,1024.67,0,0,0,0,0,0,0,0,0,0,6950000,0,6950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009060,北港鎮,3204.31,128.89,2832.96,0,0,126.42,116.03,0,0,0,0,0,0,7425000,2960000,8200000,0,0,2700000,2100000,0,0,0,0,0,0,176.63,0,0,0,0,128.74,47.89,0,0,0,0,0,0,3840000,0,0,0,0,3170000,3850000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009070,古坑鄉,2719.02,0,1948.55,0,0,0,720.14,0,0,0,50.32,0,0,4420000,0,4690000,0,0,0,3075000,0,0,0,5770000,0,0,37.07,0,0,0,0,0,37.07,0,0,0,0,0,0,3700000,0,0,0,0,0,3700000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009080,大埤鄉,745.61,0,745.61,0,0,0,0,0,0,0,0,0,0,8500000,0,8500000,0,0,0,0,0,0,0,0,0,0,137.77,0,137.77,0,0,0,0,0,0,0,0,0,0,6200000,0,6200000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009090,莿桐鄉,895.8,19.92,875.88,0,0,0,0,0,0,0,0,0,0,6680000,1930000,6819260,0,0,0,0,0,0,0,0,0,0,31.04,0,0,0,0,0,31.04,0,0,0,0,0,0,1500000,0,0,0,0,0,1500000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009100,林內鄉,545.04,0,517.91,0,0,0,27.13,0,0,0,0,0,0,3450000,0,3475000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009110,二崙鄉,1417.35,38.94,1378.41,0,0,0,0,0,0,0,0,0,0,6050000,3460000,6100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009120,崙背鄉,2200.8,0,2200.8,0,0,0,0,0,0,0,0,0,0,6640000,0,6640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009130,麥寮鄉,1405.71,664.72,740.99,0,0,0,0,0,0,0,0,0,0,8800000,9000000,6300000,0,0,0,0,0,0,0,0,0,0,46.79,0,0,0,0,0,46.79,0,0,0,0,0,0,3900000,0,0,0,0,0,3900000,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009140,東勢鄉,227.39,0,227.39,0,0,0,0,0,0,0,0,0,0,6040000,0,6040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009150,褒忠鄉,652.78,0,111.81,0,0,0,0,0,0,0,0,0,540.97,1950000,0,1700000,0,0,0,0,0,0,0,0,0,8500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009160,臺西鄉,128.96,0,128.96,0,0,0,0,0,0,0,0,0,0,8000000,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009170,元長鄉,218.78,0,218.78,0,0,0,0,0,0,0,0,0,0,2380000,0,2380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009180,四湖鄉,462.01,0,462.01,0,0,0,0,0,0,0,0,0,0,2885000,0,2885000,0,0,0,0,0,0,0,0,0,0,107.13,0,107.13,0,0,0,0,0,0,0,0,0,0,947000,0,947000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009190,口湖鄉,184.26,0,184.26,0,0,0,0,0,0,0,0,0,0,3275000,0,3275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10009,雲林縣,10009200,水林鄉,466.08,261.59,204.49,0,0,0,0,0,0,0,0,0,0,6800000,8000000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010010,太保市,3770.54,66.65,3456.79,0,0,0,247.09,0,0,0,0,0,0,4200000,2100000,5700000,0,0,0,680000,0,0,0,0,0,0,480.26,39.82,40.95,0,0,296.27,103.23,0,0,0,0,0,0,5300000,8500000,5300000,0,0,5650000,2350000,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010020,朴子市,2439.06,0,2216.55,0,0,30.65,89.13,102.73,0,0,0,0,0,4950000,0,6265000,0,0,3050000,1890000,690000,0,0,0,0,0,343.94,0,61.71,0,0,44.3,237.92,0,0,0,0,0,0,4575000,0,7300000,0,0,3000000,4575000,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010030,布袋鎮,603.32,0,588.86,14.46,0,0,0,0,0,0,0,0,0,2390000,0,2280000,57930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010040,大林鎮,1015.34,63.45,951.89,0,0,0,0,0,0,0,0,0,0,3950000,3300000,3950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010050,民雄鄉,7065.67,141.87,6859.58,0,0,0,64.23,0,0,0,0,0,0,6000000,2500000,6225000,0,0,0,840000,0,0,0,0,0,0,1838.54,0,706.86,0,0,182.98,948.69,0,0,0,0,0,0,5200000,0,6500000,0,0,3200000,5080000,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010060,溪口鄉,570.68,0,570.68,0,0,0,0,0,0,0,0,0,0,5050000,0,5050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010070,新港鄉,1936.49,0,1936.49,0,0,0,0,0,0,0,0,0,0,8700000,0,8700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010080,六腳鄉,10114.05,0,1738.31,0,0,0,0,0,8375.73,0,0,0,0,10343314,0,6720000,0,0,0,0,0,10343314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010090,東石鄉,53.93,0,53.93,0,0,0,0,0,0,0,0,0,0,3538000,0,3538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010100,義竹鄉,199.22,0,199.22,0,0,0,0,0,0,0,0,0,0,3250000,0,3250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010110,鹿草鄉,63.22,0,63.22,0,0,0,0,0,0,0,0,0,0,7500000,0,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010120,水上鄉,5137.15,68.46,4986.34,0,0,0,82.34,0,0,0,0,0,0,5000000,3900000,5100000,0,0,0,1250000,0,0,0,0,0,0,69.25,38.35,30.89,0,0,0,0,0,0,0,0,0,0,4300000,3400000,5200000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010130,中埔鄉,2311.26,0,2311.26,0,0,0,0,0,0,0,0,0,0,4700000,0,4700000,0,0,0,0,0,0,0,0,0,0,60.21,0,60.21,0,0,0,0,0,0,0,0,0,0,11800000,0,11800000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010140,竹崎鄉,1777.86,0,1777.86,0,0,0,0,0,0,0,0,0,0,6675000,0,6675000,0,0,0,0,0,0,0,0,0,0,122.55,0,122.55,0,0,0,0,0,0,0,0,0,0,8340000,0,8340000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010150,梅山鄉,580.49,35.3,545.19,0,0,0,0,0,0,0,0,0,0,7000000,2500000,7030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10010,嘉義縣,10010160,番路鄉,2682.05,0,2293.76,0,0,368.73,0,19.56,0,0,0,0,0,2380000,0,4300000,0,0,1250000,0,1480000,0,0,0,0,0,56.0,0,0,0,0,56.0,0,0,0,0,0,0,0,5000000,0,0,0,0,5000000,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013010,屏東市,29090.63,4415.93,21031.06,0,40.91,1900.67,1656.1,45.95,0,0,0,0,0,3990000,2040000,6000000,0,1400000,3400000,2750000,715000,0,0,0,0,0,5546.95,93.46,0,0,0,2152.89,3300.6,0,0,0,0,0,0,5200000,3760000,0,0,0,4355000,5675000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013020,潮州鎮,7716.35,36.85,7143.78,0,0,82.38,453.33,0,0,0,0,0,0,5700000,2500000,6900000,0,0,2880000,3100000,0,0,0,0,0,0,1441.82,0,0,0,0,291.72,1150.1,0,0,0,0,0,0,5200000,0,0,0,0,3350000,5400000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013030,東港鎮,3761.25,156.65,3197.51,0,0,34.12,372.97,0,0,0,0,0,0,6650000,3000000,8435000,0,0,3500000,2765000,0,0,0,0,0,0,510.63,0,0,0,0,59.79,450.84,0,0,0,0,0,0,5380000,0,0,0,0,2655000,5380000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013040,恆春鎮,3812.26,201.72,2871.93,0,0,303.48,421.67,13.46,0,0,0,0,0,3825000,1150000,10000000,0,0,1020000,800000,760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013050,萬丹鄉,5608.98,0,5608.98,0,0,0,0,0,0,0,0,0,0,6700000,0,6700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013060,長治鄉,2059.15,0,1790.66,0,0,134.93,133.56,0,0,0,0,0,0,4800000,0,7000000,0,0,2500000,3150000,0,0,0,0,0,0,783.72,0,0,0,0,60.63,723.09,0,0,0,0,0,0,6825000,0,0,0,0,3090000,6865000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013070,麟洛鄉,583.95,0,583.95,0,0,0,0,0,0,0,0,0,0,4250000,0,4250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013080,九如鄉,2346.45,0,2346.45,0,0,0,0,0,0,0,0,0,0,5495000,0,5495000,0,0,0,0,0,0,0,0,0,0,40.44,0,0,0,0,0,40.44,0,0,0,0,0,0,4800000,0,0,0,0,0,4800000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013090,里港鄉,2239.78,430.32,1764.32,45.14,0,0,0,0,0,0,0,0,0,7035000,10400000,5800000,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013100,鹽埔鄉,1658.32,0,1632.99,0,0,0,25.33,0,0,0,0,0,0,7720000,0,8060000,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013110,高樹鄉,382.22,142.87,239.35,0,0,0,0,0,0,0,0,0,0,2300000,11000000,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013120,萬巒鄉,459.57,0,459.57,0,0,0,0,0,0,0,0,0,0,2500000,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013130,內埔鄉,5546.82,196.74,5002.74,0,0,68.37,214.99,6.82,0,0,57.16,0,0,3860000,1190000,7380000,0,0,2330000,451250,430000,0,0,7150000,0,0,1086.91,0,0,0,0,0,1086.91,0,0,0,0,0,0,4400000,0,0,0,0,0,4400000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013140,竹田鄉,517.89,0,278.2,0,0,0,0,0,239.69,0,0,0,0,4448056,0,2140000,0,0,0,0,0,5396112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013150,新埤鄉,184.46,0,184.46,0,0,0,0,0,0,0,0,0,0,2000000,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013160,枋寮鄉,937.54,34.42,903.13,0,0,0,0,0,0,0,0,0,0,2700000,1350000,2850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013170,新園鄉,1088.1,62.6,1025.5,0,0,0,0,0,0,0,0,0,0,5750000,2212500,6550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013180,崁頂鄉,623.69,0,623.69,0,0,0,0,0,0,0,0,0,0,2680000,0,2680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013190,林邊鄉,460.7,0,460.7,0,0,0,0,0,0,0,0,0,0,4400000,0,4400000,0,0,0,0,0,0,0,0,0,0,70.12,0,0,0,0,29.21,40.91,0,0,0,0,0,0,1705000,0,0,0,0,1960000,1450000,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013200,南州鄉,1429.39,0,1429.39,0,0,0,0,0,0,0,0,0,0,8000000,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013210,佳冬鄉,2444.28,0,2297.58,0,0,0,0,0,0,0,0,0,146.7,7250000,0,7300000,0,0,0,0,0,0,0,0,0,7130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013230,車城鄉,324.85,0,183.88,0,0,0,140.97,0,0,0,0,0,0,3200000,0,6405000,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013240,滿州鄉,81.22,0,81.22,0,0,0,0,0,0,0,0,0,0,1825000,0,1825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10013,屏東縣,10013250,枋山鄉,51.36,0,51.36,0,0,0,0,0,0,0,0,0,0,1300000,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
